disease_id,symptom_id,weight,confidence_score,symptom_severity_weight,evidence_count,source_count
dis_05706,sym_00470,2.1666,0.7222,3,13,1
dis_05707,sym_00012,1.5456,0.5152,3,153,1
dis_05707,sym_00080,3.1112,0.7778,4,231,1
dis_05707,sym_00147,1.596,0.532,3,158,1
dis_05707,sym_00176,1.4544,0.4848,3,144,1
dis_05707,sym_00289,3.8045,0.7609,5,226,1
dis_05707,sym_00292,2.559,0.5118,5,152,1
dis_05707,sym_00293,1.3737,0.4579,3,136,1
dis_05707,sym_00464,2.643,0.5286,5,157,1
dis_05712,sym_00010,1.3422,0.4474,3,34,1
dis_05712,sym_00191,2.25,0.75,3,57,1
dis_05712,sym_00207,2.4867,0.8289,3,63,1
dis_05712,sym_00417,1.7367,0.5789,3,44,1
dis_05712,sym_00451,1.1841,0.3947,3,30,1
dis_05712,sym_00460,2.6052,0.8684,3,66,1
dis_05730,sym_00030,2.4705,0.8235,3,28,1
dis_05730,sym_00224,2.9118,0.9706,3,33,1
dis_05730,sym_00402,1.4118,0.4706,3,16,1
dis_05730,sym_00473,1.0587,0.3529,3,12,1
dis_05738,sym_00086,1.5555,0.5185,3,14,1
dis_05738,sym_00140,2.2224,0.5556,4,15,1
dis_05738,sym_00154,1.6668,0.5556,3,15,1
dis_05738,sym_00291,1.6668,0.5556,3,15,1
dis_05738,sym_00459,2.5557,0.8519,3,23,1
dis_05785,sym_00013,2.85,0.95,3,114,1
dis_05785,sym_00048,1.9683,0.6561,3,145,1
dis_05785,sym_00055,4.75,0.95,5,114,1
dis_05785,sym_00090,2.85,0.95,3,114,1
dis_05785,sym_00099,1.629,0.543,3,120,1
dis_05785,sym_00103,1.5474,0.5158,3,114,1
dis_05785,sym_00105,2.0452,0.5113,4,113,1
dis_05785,sym_00125,3.8,0.95,4,114,1
dis_05785,sym_00176,2.1783,0.7261,3,225,2
dis_05785,sym_00198,4.75,0.95,5,114,1
dis_05785,sym_00213,1.9,0.95,2,114,1
dis_05785,sym_00289,2.828,0.5656,5,125,1
dis_05785,sym_00407,1.6017,0.5339,3,118,1
dis_05785,sym_00410,3.8,0.95,4,114,1
dis_05785,sym_00434,1.4526,0.4842,3,107,1
dis_05785,sym_00463,2.85,0.95,3,114,1
dis_05785,sym_00464,2.6925,0.5385,5,119,1
dis_05793,sym_00050,1.3761,0.4587,3,172,1
dis_05793,sym_00052,2.4561,0.8187,3,307,1
dis_05793,sym_00083,1.512,0.504,3,189,1
dis_05793,sym_00205,1.6161,0.5387,3,202,1
dis_05793,sym_00261,1.4721,0.4907,3,184,1
dis_05793,sym_00305,1.4961,0.4987,3,187,1
dis_05793,sym_00336,1.6479,0.5493,3,206,1
dis_05793,sym_00370,1.4961,0.4987,3,187,1
dis_05793,sym_00408,1.584,0.528,3,198,1
dis_05805,sym_00068,1.6368,0.5456,3,275,1
dis_05805,sym_00105,2.0636,0.5159,4,260,1
dis_05805,sym_00140,2.008,0.502,4,253,1
dis_05805,sym_00197,1.4226,0.4742,3,239,1
dis_05805,sym_00211,1.9881,0.6627,3,334,1
dis_05805,sym_00296,1.5774,0.5258,3,265,1
dis_05805,sym_00371,1.488,0.496,3,250,1
dis_05805,sym_00373,2.7144,0.6786,4,342,1
dis_05805,sym_00417,2.0595,0.6865,3,346,1
dis_05808,sym_00093,2.8869,0.9623,3,51,1
dis_05808,sym_00261,1.698,0.566,3,30,1
dis_05808,sym_00312,1.7547,0.5849,3,31,1
dis_05808,sym_00322,1.698,0.566,3,30,1
dis_05808,sym_00370,1.6416,0.5472,3,29,1
dis_05808,sym_00464,2.9245,0.5849,5,31,1
dis_05815,sym_00003,2.049,0.683,3,349,1
dis_05815,sym_00014,2.1075,0.7025,3,359,1
dis_05815,sym_00219,1.5735,0.5245,3,268,1
dis_05815,sym_00232,1.9842,0.6614,3,338,1
dis_05815,sym_00384,1.4148,0.4716,3,241,1
dis_05815,sym_00387,1.4853,0.4951,3,253,1
dis_05815,sym_00395,1.4736,0.4912,3,251,1
dis_05815,sym_00396,1.4091,0.4697,3,240,1
dis_05815,sym_00468,1.5204,0.5068,3,259,1
dis_05820,sym_00018,1.5534,0.5178,3,350,1
dis_05820,sym_00029,1.5267,0.5089,3,344,1
dis_05820,sym_00116,1.4955,0.4985,3,337,1
dis_05820,sym_00157,1.4823,0.4941,3,334,1
dis_05820,sym_00172,1.9881,0.6627,3,448,1
dis_05820,sym_00175,1.5753,0.5251,3,355,1
dis_05820,sym_00242,1.9881,0.6627,3,448,1
dis_05820,sym_00252,1.5177,0.5059,3,342,1
dis_05820,sym_00376,1.4733,0.4911,3,332,1
dis_05820,sym_00479,1.5888,0.5296,3,358,1
dis_05821,sym_00080,3.1784,0.7946,4,263,1
dis_05821,sym_00145,2.0754,0.6918,3,229,1
dis_05821,sym_00147,1.6041,0.5347,3,177,1
dis_05821,sym_00176,1.5588,0.5196,3,172,1
dis_05821,sym_00288,2.447,0.4894,5,162,1
dis_05821,sym_00395,1.5408,0.5136,3,170,1
dis_05821,sym_00405,1.6404,0.5468,3,181,1
dis_05821,sym_00427,2.148,0.716,3,237,1
dis_05830,sym_00091,3.0,1.0,3,12,1
dis_05830,sym_00119,2.7501,0.9167,3,11,1
dis_05851,sym_00086,1.557,0.519,3,150,1
dis_05851,sym_00096,2.2317,0.7439,3,215,1
dis_05851,sym_00147,1.4532,0.4844,3,140,1
dis_05851,sym_00214,2.2629,0.7543,3,218,1
dis_05851,sym_00277,1.6401,0.5467,3,158,1
dis_05851,sym_00278,1.7127,0.5709,3,165,1
dis_05851,sym_00405,1.6089,0.5363,3,155,1
dis_05851,sym_00444,1.6194,0.5398,3,156,1
dis_05876,sym_00103,1.647,0.549,3,28,1
dis_05876,sym_00140,2.2744,0.5686,4,29,1
dis_05876,sym_00248,2.7648,0.9216,3,47,1
dis_05876,sym_00337,1.8825,0.6275,3,32,1
dis_05876,sym_00470,1.353,0.451,3,23,1
dis_05881,sym_00006,1.9599,0.6533,3,1135,2
dis_05881,sym_00103,1.5318,0.5106,3,886,2
dis_05881,sym_00105,1.9548,0.4887,4,848,2
dis_05881,sym_00140,2.0728,0.5182,4,899,2
dis_05881,sym_00154,1.4616,0.4872,3,845,2
dis_05881,sym_00176,1.4715,0.4905,3,851,2
dis_05881,sym_00245,1.6236,0.5412,3,939,2
dis_05881,sym_00252,1.5882,0.5294,3,919,2
dis_05881,sym_00319,1.5048,0.5016,3,870,2
dis_05881,sym_00337,1.5318,0.5106,3,886,2
dis_05881,sym_00470,1.5318,0.5106,3,886,2
dis_05887,sym_00112,2.4,0.8,3,36,1
dis_05887,sym_00378,2.4666,0.8222,3,37,1
dis_05887,sym_00405,2.0667,0.6889,3,31,1
dis_05887,sym_00427,2.7333,0.9111,3,41,1
dis_05889,sym_00006,1.4778,0.4926,3,334,1
dis_05889,sym_00029,1.5531,0.5177,3,351,1
dis_05889,sym_00035,1.5132,0.5044,3,342,1
dis_05889,sym_00176,1.5885,0.5295,3,359,1
dis_05889,sym_00242,2.0088,0.6696,3,454,1
dis_05889,sym_00252,1.5708,0.5236,3,355,1
dis_05889,sym_00255,2.0532,0.6844,3,464,1
dis_05889,sym_00281,1.5,0.5,3,339,1
dis_05889,sym_00292,2.603,0.5206,5,353,1
dis_05889,sym_00371,1.4337,0.4779,3,324,1
dis_05891,sym_00080,3.7332,0.9333,4,42,1
dis_05891,sym_00140,2.8444,0.7111,4,32,1
dis_05891,sym_00142,1.1334,0.3778,3,17,1
dis_05891,sym_00184,2.7999,0.9333,3,42,1
dis_05891,sym_00288,3.4445,0.6889,5,31,1
dis_05898,sym_00081,2.0373,0.6791,3,91,1
dis_05898,sym_00105,3.612,0.903,4,121,1
dis_05898,sym_00106,1.8357,0.6119,3,82,1
dis_05898,sym_00140,2.3284,0.5821,4,78,1
dis_05898,sym_00373,3.6416,0.9104,4,122,1
dis_05898,sym_00400,1.5447,0.5149,3,69,1
dis_05898,sym_00470,1.8135,0.6045,3,81,1
dis_05909,sym_00069,2.0001,0.6667,3,2,1
dis_05909,sym_00097,3.0,1.0,3,3,1
dis_05909,sym_00140,1.3332,0.3333,4,1,1
dis_05918,sym_00029,1.5084,0.5028,3,864,2
dis_05918,sym_00063,1.5201,0.5067,3,870,2
dis_05918,sym_00067,6.65,0.95,7,114,1
dis_05918,sym_00068,1.4712,0.4904,3,842,2
dis_05918,sym_00137,1.6107,0.5369,3,922,2
dis_05918,sym_00177,1.8888,0.6296,3,1083,2
dis_05918,sym_00197,1.5651,0.5217,3,896,2
dis_05918,sym_00211,1.4829,0.4943,3,849,2
dis_05918,sym_00289,2.655,0.531,5,912,2
dis_05918,sym_00371,1.4751,0.4917,3,844,2
dis_05918,sym_00373,2.5184,0.6296,4,957,3
dis_05918,sym_00417,1.8906,0.6302,3,958,3
dis_05918,sym_00464,4.5,0.9,5,108,1
dis_05919,sym_00105,4.0,1.0,4,1,1
dis_05919,sym_00317,4.0,1.0,4,1,1
dis_05919,sym_00371,3.0,1.0,3,1,1
dis_05922,sym_00006,1.6365,0.5455,3,6,1
dis_05922,sym_00204,3.0,1.0,3,11,1
dis_05922,sym_00284,2.1819,0.7273,3,8,1
dis_05922,sym_00368,1.9092,0.6364,3,7,1
dis_05929,sym_00048,1.5402,0.5134,3,230,1
dis_05929,sym_00099,1.5669,0.5223,3,234,1
dis_05929,sym_00129,1.9488,0.6496,3,291,1
dis_05929,sym_00130,1.5267,0.5089,3,228,1
dis_05929,sym_00131,1.5804,0.5268,3,236,1
dis_05929,sym_00161,2.3304,0.7768,3,348,1
dis_05929,sym_00307,1.5603,0.5201,3,233,1
dis_05929,sym_00407,1.5066,0.5022,3,225,1
dis_05929,sym_00431,1.5267,0.5089,3,228,1
dis_05931,sym_00176,2.2116,0.7372,3,101,1
dis_05931,sym_00184,2.4744,0.8248,3,113,1
dis_05931,sym_00233,1.6203,0.5401,3,74,1
dis_05931,sym_00242,1.7517,0.5839,3,80,1
dis_05931,sym_00252,1.4235,0.4745,3,65,1
dis_05931,sym_00337,2.3211,0.7737,3,106,1
dis_05951,sym_00026,1.6773,0.5591,3,104,1
dis_05951,sym_00103,2.2902,0.7634,3,142,1
dis_05951,sym_00140,2.1292,0.5323,4,99,1
dis_05951,sym_00176,1.6452,0.5484,3,102,1
dis_05951,sym_00204,2.3871,0.7957,3,148,1
dis_05951,sym_00373,2.8172,0.7043,4,131,1
dis_05951,sym_00397,1.8549,0.6183,3,115,1
dis_05952,sym_00016,1.5843,0.5281,3,188,1
dis_05952,sym_00080,2.7304,0.6826,4,243,1
dis_05952,sym_00136,1.5084,0.5028,3,179,1
dis_05952,sym_00166,2.1237,0.7079,3,252,1
dis_05952,sym_00176,1.7106,0.5702,3,203,1
dis_05952,sym_00189,2.0478,0.6826,3,243,1
dis_05952,sym_00288,2.739,0.5478,5,195,1
dis_05952,sym_00313,2.1153,0.7051,3,251,1
dis_05958,sym_00119,2.0001,0.6667,3,2,1
dis_05958,sym_00184,3.0,1.0,3,3,1
dis_05958,sym_00242,3.0,1.0,3,3,1
dis_05965,sym_00066,1.5882,0.5294,3,18,1
dis_05965,sym_00199,1.8528,0.6176,3,21,1
dis_05965,sym_00214,1.3236,0.4412,3,15,1
dis_05965,sym_00224,1.6764,0.5588,3,19,1
dis_05965,sym_00238,2.8236,0.9412,3,32,1
dis_05978,sym_00029,1.5,0.5,3,140,1
dis_05978,sym_00116,1.5429,0.5143,3,144,1
dis_05978,sym_00173,2.4213,0.8071,3,226,1
dis_05978,sym_00292,3.375,0.675,5,189,1
dis_05978,sym_00337,1.6287,0.5429,3,152,1
dis_05978,sym_00376,1.6179,0.5393,3,151,1
dis_05978,sym_00377,1.5429,0.5143,3,144,1
dis_05978,sym_00379,1.4571,0.4857,3,136,1
dis_05983,sym_00012,1.4913,0.4971,3,340,1
dis_05983,sym_00029,1.4913,0.4971,3,340,1
dis_05983,sym_00035,1.5657,0.5219,3,357,1
dis_05983,sym_00176,2.0394,0.6798,3,465,1
dis_05983,sym_00184,1.9824,0.6608,3,452,1
dis_05983,sym_00242,1.4034,0.4678,3,320,1
dis_05983,sym_00252,1.5525,0.5175,3,354,1
dis_05983,sym_00255,1.5132,0.5044,3,345,1
dis_05983,sym_00292,2.573,0.5146,5,352,1
dis_05983,sym_00376,1.5351,0.5117,3,350,1
dis_05991,sym_00003,1.5999,0.5333,3,16,1
dis_05991,sym_00006,2.7,0.9,3,27,1
dis_05991,sym_00167,2.4999,0.8333,3,25,1
dis_05991,sym_00176,1.7001,0.5667,3,17,1
dis_06012,sym_00080,3.0,0.75,4,30,1
dis_06012,sym_00157,2.475,0.825,3,33,1
dis_06012,sym_00252,1.65,0.55,3,22,1
dis_06012,sym_00337,1.8,0.6,3,24,1
dis_06012,sym_00464,4.75,0.95,5,38,1
dis_06015,sym_00025,1.47,0.49,3,442,1
dis_06015,sym_00089,1.4733,0.4911,3,443,1
dis_06015,sym_00090,1.5366,0.5122,3,462,1
dis_06015,sym_00091,1.4901,0.4967,3,448,1
dis_06015,sym_00108,1.5267,0.5089,3,459,1
dis_06015,sym_00122,1.5366,0.5122,3,462,1
dis_06015,sym_00176,1.5201,0.5067,3,457,1
dis_06015,sym_00190,1.5633,0.5211,3,470,1
dis_06015,sym_00204,1.5201,0.5067,3,457,1
dis_06015,sym_00301,1.5333,0.5111,3,461,1
dis_06015,sym_00402,1.9857,0.6619,3,597,1
dis_06036,sym_00105,2.9032,0.7258,4,45,1
dis_06036,sym_00278,2.613,0.871,3,54,1
dis_06036,sym_00289,2.742,0.5484,5,34,1
dis_06036,sym_00370,2.5161,0.8387,3,52,1
dis_06036,sym_00473,1.3065,0.4355,3,27,1
dis_06039,sym_00052,1.4601,0.4867,3,1174,2
dis_06039,sym_00062,1.4901,0.4967,3,1198,2
dis_06039,sym_00069,1.4826,0.4942,3,1192,2
dis_06039,sym_00086,1.5447,0.5149,3,1242,2
dis_06039,sym_00093,1.5771,0.5257,3,1268,2
dis_06039,sym_00147,1.4727,0.4909,3,1184,2
dis_06039,sym_00152,1.4652,0.4884,3,1178,2
dis_06039,sym_00176,1.5273,0.5091,3,1228,2
dis_06039,sym_00289,2.583,0.5166,5,1246,2
dis_06039,sym_00353,1.5024,0.5008,3,1208,2
dis_06039,sym_00370,1.5447,0.5149,3,1242,2
dis_06039,sym_00464,2.55,0.51,5,1230,2
dis_06052,sym_00091,2.6538,0.8846,3,23,1
dis_06052,sym_00176,1.3845,0.4615,3,12,1
dis_06052,sym_00317,4.0,1.0,4,26,1
dis_06052,sym_00337,2.0769,0.6923,3,18,1
dis_06058,sym_00079,1.4607,0.4869,3,1186,2
dis_06058,sym_00080,2.0228,0.5057,4,1232,2
dis_06058,sym_00112,1.5567,0.5189,3,1264,2
dis_06058,sym_00136,1.5369,0.5123,3,1248,2
dis_06058,sym_00147,1.4853,0.4951,3,1206,2
dis_06058,sym_00176,1.4952,0.4984,3,1214,2
dis_06058,sym_00288,2.496,0.4992,5,1216,2
dis_06058,sym_00299,1.5468,0.5156,3,1256,2
dis_06058,sym_00313,1.5198,0.5066,3,1234,2
dis_06058,sym_00373,2.0328,0.5082,4,1238,2
dis_06058,sym_00382,1.4853,0.4951,3,1206,2
dis_06058,sym_00405,1.4532,0.4844,3,1180,2
dis_06064,sym_00123,2.0001,0.6667,3,2,1
dis_06064,sym_00397,3.0,1.0,3,3,1
dis_06064,sym_00473,3.0,1.0,3,3,1
dis_06066,sym_00025,1.5198,0.5066,3,230,1
dis_06066,sym_00090,1.5066,0.5022,3,228,1
dis_06066,sym_00091,1.5066,0.5022,3,228,1
dis_06066,sym_00145,2.379,0.793,3,360,1
dis_06066,sym_00190,1.4868,0.4956,3,225,1
dis_06066,sym_00238,1.9758,0.6586,3,299,1
dis_06066,sym_00259,1.5396,0.5132,3,233,1
dis_06066,sym_00301,1.4472,0.4824,3,219,1
dis_06066,sym_00437,1.4802,0.4934,3,224,1
dis_06067,sym_00005,1.5276,0.5092,3,1218,2
dis_06067,sym_00006,1.5252,0.5084,3,1216,2
dis_06067,sym_00026,1.5201,0.5067,3,1212,2
dis_06067,sym_00096,1.5051,0.5017,3,1200,2
dis_06067,sym_00140,2.0804,0.5201,4,1244,2
dis_06067,sym_00204,1.5024,0.5008,3,1198,2
dis_06067,sym_00276,1.5804,0.5268,3,1260,2
dis_06067,sym_00373,3.9664,0.9916,4,2372,2
dis_06067,sym_00397,1.4901,0.4967,3,1188,2
dis_06067,sym_00417,1.5552,0.5184,3,1240,2
dis_06067,sym_00473,1.5177,0.5059,3,1210,2
dis_06098,sym_00120,3.0,1.0,3,7,1
dis_06098,sym_00148,3.0,1.0,3,7,1
dis_06098,sym_00210,3.0,1.0,3,7,1
dis_06102,sym_00003,2.0256,0.6752,3,341,1
dis_06102,sym_00157,1.5267,0.5089,3,257,1
dis_06102,sym_00208,1.515,0.505,3,255,1
dis_06102,sym_00384,1.5744,0.5248,3,265,1
dis_06102,sym_00385,2.0553,0.6851,3,346,1
dis_06102,sym_00392,1.5921,0.5307,3,268,1
dis_06102,sym_00395,1.5684,0.5228,3,264,1
dis_06102,sym_00396,1.9485,0.6495,3,328,1
dis_06102,sym_00446,1.5684,0.5228,3,264,1
dis_06104,sym_00390,3.0,1.0,3,1,1
dis_06104,sym_00481,3.0,1.0,3,1,1
dis_06105,sym_00148,2.5713,0.8571,3,6,1
dis_06105,sym_00387,1.7142,0.5714,3,4,1
dis_06105,sym_00396,2.5713,0.8571,3,6,1
dis_06106,sym_00048,2.0001,0.6667,3,2,1
dis_06106,sym_00210,0.9999,0.3333,3,1,1
dis_06106,sym_00370,3.0,1.0,3,3,1
dis_06107,sym_00029,2.1,0.7,3,7,1
dis_06107,sym_00116,0.9,0.3,3,3,1
dis_06107,sym_00236,2.7,0.9,3,9,1
dis_06107,sym_00357,1.2,0.4,3,4,1
dis_06108,sym_00211,2.6667,0.8889,3,8,1
dis_06108,sym_00262,1.6668,0.5556,3,5,1
dis_06108,sym_00387,2.0001,0.6667,3,6,1
dis_06108,sym_00473,2.3334,0.7778,3,7,1
dis_06109,sym_00136,3.0,1.0,3,1,1
dis_06109,sym_00479,3.0,1.0,3,1,1
dis_06110,sym_00108,3.0,1.0,3,1,1
dis_06110,sym_00371,3.0,1.0,3,1,1
dis_06111,sym_00043,1.6365,0.5455,3,18,1
dis_06111,sym_00109,2.8182,0.9394,3,31,1
dis_06111,sym_00112,1.6365,0.5455,3,18,1
dis_06111,sym_00136,1.7274,0.5758,3,19,1
dis_06111,sym_00150,1.3635,0.4545,3,15,1
dis_06112,sym_00099,1.4064,0.4688,3,15,1
dis_06112,sym_00307,2.1564,0.7188,3,23,1
dis_06112,sym_00407,1.7814,0.5938,3,19,1
dis_06112,sym_00431,1.5936,0.5312,3,17,1
dis_06112,sym_00476,2.8125,0.9375,3,30,1
dis_06113,sym_00136,3.0,1.0,3,3,1
dis_06113,sym_00481,3.0,1.0,3,3,1
dis_06114,sym_00172,2.25,0.75,3,3,1
dis_06114,sym_00173,1.5,0.5,3,2,1
dis_06114,sym_00174,1.5,0.5,3,2,1
dis_06114,sym_00390,1.5,0.5,3,2,1
dis_06115,sym_00156,1.7778,0.5926,3,16,1
dis_06115,sym_00157,1.7778,0.5926,3,16,1
dis_06115,sym_00159,1.4445,0.4815,3,13,1
dis_06115,sym_00208,1.5555,0.5185,3,14,1
dis_06115,sym_00387,1.4445,0.4815,3,13,1
dis_06115,sym_00392,1.6668,0.5556,3,15,1
dis_06116,sym_00172,2.25,0.75,3,3,1
dis_06116,sym_00173,1.5,0.5,3,2,1
dis_06116,sym_00174,1.5,0.5,3,2,1
dis_06116,sym_00390,1.5,0.5,3,2,1
dis_06117,sym_00011,3.0,1.0,3,1,1
dis_06117,sym_00176,3.0,1.0,3,1,1
dis_06118,sym_00248,3.0,1.0,3,2,1
dis_06118,sym_00481,3.0,1.0,3,2,1
dis_06119,sym_00242,3.0,1.0,3,1,1
dis_06119,sym_00244,3.0,1.0,3,1,1
dis_06120,sym_00109,1.3845,0.4615,3,12,1
dis_06120,sym_00136,0.9231,0.3077,3,8,1
dis_06120,sym_00248,1.6155,0.5385,3,14,1
dis_06120,sym_00277,1.5,0.5,3,13,1
dis_06120,sym_00278,3.0,1.0,3,26,1
dis_06121,sym_00248,2.6211,0.8737,3,83,1
dis_06121,sym_00278,2.6526,0.8842,3,84,1
dis_06121,sym_00327,1.9896,0.6632,3,63,1
dis_06121,sym_00368,1.9578,0.6526,3,62,1
dis_06121,sym_00444,1.8,0.6,3,57,1
dis_06121,sym_00447,1.8315,0.6105,3,58,1
dis_06122,sym_00003,1.5936,0.5312,3,17,1
dis_06122,sym_00012,1.9686,0.6562,3,21,1
dis_06122,sym_00327,1.7814,0.5938,3,19,1
dis_06122,sym_00387,1.875,0.625,3,20,1
dis_06122,sym_00396,2.8125,0.9375,3,30,1
dis_06123,sym_00098,3.0,1.0,3,11,1
dis_06123,sym_00136,1.6365,0.5455,3,6,1
dis_06123,sym_00176,1.0908,0.3636,3,4,1
dis_06123,sym_00299,1.9092,0.6364,3,7,1
dis_06124,sym_00011,3.0,1.0,3,4,1
dis_06124,sym_00029,0.75,0.25,3,1,1
dis_06124,sym_00376,3.0,1.0,3,4,1
dis_06127,sym_00023,1.5036,0.5012,3,216,1
dis_06127,sym_00091,1.4826,0.4942,3,213,1
dis_06127,sym_00122,1.6218,0.5406,3,233,1
dis_06127,sym_00137,1.6218,0.5406,3,233,1
dis_06127,sym_00190,1.6776,0.5592,3,241,1
dis_06127,sym_00259,2.0187,0.6729,3,290,1
dis_06127,sym_00260,1.566,0.522,3,225,1
dis_06127,sym_00301,1.5312,0.5104,3,220,1
dis_06127,sym_00361,2.668,0.5336,5,230,1
dis_06127,sym_00437,1.413,0.471,3,203,1
dis_06137,sym_00048,1.8,0.6,3,6,1
dis_06137,sym_00099,2.1,0.7,3,7,1
dis_06137,sym_00176,3.0,1.0,3,10,1
dis_06137,sym_00362,2.4,0.8,3,8,1
dis_06140,sym_00119,2.25,0.75,3,3,1
dis_06140,sym_00396,3.0,1.0,3,4,1
dis_06140,sym_00444,3.0,1.0,3,4,1
dis_06142,sym_00080,2.9108,0.7277,4,441,1
dis_06142,sym_00136,1.4949,0.4983,3,302,1
dis_06142,sym_00147,1.5099,0.5033,3,305,1
dis_06142,sym_00169,1.485,0.495,3,300,1
dis_06142,sym_00248,1.5348,0.5116,3,310,1
dis_06142,sym_00277,1.5,0.5,3,303,1
dis_06142,sym_00278,1.4553,0.4851,3,294,1
dis_06142,sym_00405,1.4058,0.4686,3,284,1
dis_06142,sym_00444,1.4604,0.4868,3,295,1
dis_06142,sym_00447,1.4949,0.4983,3,302,1
dis_06144,sym_00076,2.6724,0.6681,4,455,1
dis_06144,sym_00080,2.044,0.511,4,348,1
dis_06144,sym_00147,1.4847,0.4949,3,337,1
dis_06144,sym_00214,2.0616,0.6872,3,468,1
dis_06144,sym_00277,1.5153,0.5051,3,344,1
dis_06144,sym_00278,1.5111,0.5037,3,343,1
dis_06144,sym_00288,2.5255,0.5051,5,344,1
dis_06144,sym_00395,1.458,0.486,3,331,1
dis_06144,sym_00405,1.4448,0.4816,3,328,1
dis_06144,sym_00444,1.5726,0.5242,3,357,1
dis_06145,sym_00098,2.4705,0.8235,3,140,1
dis_06145,sym_00131,1.6236,0.5412,3,92,1
dis_06145,sym_00147,1.4472,0.4824,3,82,1
dis_06145,sym_00307,1.6587,0.5529,3,94,1
dis_06145,sym_00327,2.1,0.7,3,119,1
dis_06145,sym_00425,1.5705,0.5235,3,89,1
dis_06145,sym_00431,1.4646,0.4882,3,83,1
dis_06156,sym_00006,2.5017,0.8339,3,236,1
dis_06156,sym_00105,2.0212,0.5053,4,143,1
dis_06156,sym_00137,1.5477,0.5159,3,146,1
dis_06156,sym_00145,2.1942,0.7314,3,207,1
dis_06156,sym_00176,1.6431,0.5477,3,155,1
dis_06156,sym_00211,1.4946,0.4982,3,141,1
dis_06156,sym_00371,1.4946,0.4982,3,141,1
dis_06156,sym_00470,1.3992,0.4664,3,132,1
dis_06158,sym_00018,1.5501,0.5167,3,463,1
dis_06158,sym_00035,1.5066,0.5022,3,450,1
dis_06158,sym_00116,1.5168,0.5056,3,453,1
dis_06158,sym_00172,1.4865,0.4955,3,444,1
dis_06158,sym_00182,1.9,0.95,2,114,1
dis_06158,sym_00184,2.0658,0.6886,3,617,1
dis_06158,sym_00227,2.1633,0.7211,3,555,2
dis_06158,sym_00233,2.2068,0.7356,3,581,2
dis_06158,sym_00235,1.5234,0.5078,3,455,1
dis_06158,sym_00236,1.5636,0.5212,3,467,1
dis_06158,sym_00242,1.4967,0.4989,3,447,1
dis_06158,sym_00282,1.0224,0.5112,2,458,1
dis_06158,sym_00292,4.75,0.95,5,114,1
dis_06158,sym_00315,1.9,0.95,2,114,1
dis_06158,sym_00419,4.75,0.95,5,114,1
dis_06161,sym_00003,1.6065,0.5355,3,113,1
dis_06161,sym_00157,1.5213,0.5071,3,107,1
dis_06161,sym_00233,1.5213,0.5071,3,107,1
dis_06161,sym_00248,1.3935,0.4645,3,98,1
dis_06161,sym_00261,2.4882,0.8294,3,175,1
dis_06161,sym_00385,2.0757,0.6919,3,146,1
dis_06161,sym_00387,1.9764,0.6588,3,139,1
dis_06162,sym_00018,1.5963,0.5321,3,58,1
dis_06162,sym_00057,1.6788,0.5596,3,61,1
dis_06162,sym_00116,2.6148,0.8716,3,95,1
dis_06162,sym_00157,1.4586,0.4862,3,53,1
dis_06162,sym_00172,2.3118,0.7706,3,84,1
dis_06162,sym_00233,1.5414,0.5138,3,56,1
dis_06175,sym_00031,1.9467,0.6489,3,122,1
dis_06175,sym_00056,2.5692,0.8564,3,161,1
dis_06175,sym_00097,2.1702,0.7234,3,136,1
dis_06175,sym_00172,1.6278,0.5426,3,102,1
dis_06175,sym_00174,1.5159,0.5053,3,95,1
dis_06175,sym_00387,1.7712,0.5904,3,111,1
dis_06175,sym_00392,1.6596,0.5532,3,104,1
dis_06187,sym_00035,1.5951,0.5317,3,201,1
dis_06187,sym_00056,1.5159,0.5053,3,191,1
dis_06187,sym_00103,1.6428,0.5476,3,207,1
dis_06187,sym_00113,1.6269,0.5423,3,205,1
dis_06187,sym_00184,1.4763,0.4921,3,186,1
dis_06187,sym_00227,1.4682,0.4894,3,185,1
dis_06187,sym_00240,2.3412,0.7804,3,295,1
dis_06187,sym_00281,1.4205,0.4735,3,179,1
dis_06187,sym_00413,1.4445,0.4815,3,182,1
dis_06192,sym_00080,2.0652,0.5163,4,884,2
dis_06192,sym_00098,1.4982,0.4994,3,855,2
dis_06192,sym_00112,1.5897,0.5299,3,907,2
dis_06192,sym_00136,1.5156,0.5052,3,865,2
dis_06192,sym_00147,1.6065,0.5355,3,917,2
dis_06192,sym_00150,1.5366,0.5122,3,877,2
dis_06192,sym_00221,1.9173,0.6391,3,1096,2
dis_06192,sym_00329,1.5846,0.5282,3,904,2
dis_06192,sym_00356,1.5591,0.5197,3,890,2
dis_06192,sym_00364,1.5045,0.5015,3,859,2
dis_06192,sym_00405,1.464,0.488,3,835,2
dis_06193,sym_00079,1.5771,0.5257,3,903,2
dis_06193,sym_00080,1.994,0.4985,4,856,2
dis_06193,sym_00098,1.5504,0.5168,3,887,2
dis_06193,sym_00112,1.6137,0.5379,3,924,2
dis_06193,sym_00147,1.5066,0.5022,3,862,2
dis_06193,sym_00150,1.4805,0.4935,3,848,2
dis_06193,sym_00288,2.476,0.4952,5,850,2
dis_06193,sym_00329,1.5021,0.5007,3,859,2
dis_06193,sym_00343,1.4919,0.4973,3,854,2
dis_06193,sym_00405,1.4937,0.4979,3,854,2
dis_06193,sym_00464,3.305,0.661,5,1137,2
dis_06199,sym_00098,1.5789,0.5263,3,10,1
